event_id,session_id,timestamp,page_url,event_type,plan_id
E1005_1,SID01005,2025-03-20 03:25:49,/page/1,plan_view,NULL
E1005_2,SID01005,2025-03-20 03:28:13,/page/1,plan_view,NULL
E1005_3,SID01005,2025-03-20 03:22:25,/page/5,zip_submit,NULL
E1006_0,SID01006,2025-03-08 11:01:42,/page/3,zip_submit,NULL
E1006_1,SID01006,2025-03-08 11:00:08,/page/4,plan_view,NULL
E1006_2,SID01006,2025-03-08 11:03:28,/page/4,plan_view,NULL
E1006_3,SID01006,2025-03-08 11:05:48,/page/1,zip_submit,NULL
E1007_0,SID01007,2025-03-30 00:28:59,/page/1,zip_submit,NULL
E1008_0,SID01008,2025-03-12 00:45:58,/page/5,form_submit,NULL
E1008_1,SID01008,2025-03-12 00:51:38,/page/2,zip_submit,NULL
E1008_2,SID01008,2025-03-12 00:47:23,/page/2,plan_view,NULL
E1008_3,SID01008,2025-03-12 00:43:02,/page/1,zip_submit,NULL
E1008_4,SID01008,2025-03-12 00:51:50,/page/4,zip_submit,NULL
E1009_0,SID01009,2025-03-05 01:46:57,/page/5,plan_click,PLAN1
E1009_1,SID01009,2025-03-05 01:52:11,/page/2,zip_submit,NULL
E1010_0,SID01010,2025-03-22 21:25:16,/page/3,zip_submit,NULL
E1011_0,SID01011,2025-03-29 14:53:48,/page/1,plan_view,NULL
E1011_1,SID01011,2025-03-29 14:51:14,/page/4,plan_click,PLAN2
E1011_2,SID01011,2025-03-29 14:47:36,/page/4,plan_view,NULL
E1011_3,SID01011,2025-03-29 14:51:23,/page/4,plan_click,PLAN2
E1012_0,SID01012,2025-03-16 02:41:54,/page/1,plan_view,NULL
E1012_1,SID01012,2025-03-16 02:40:24,/page/3,form_submit,NULL
E1012_2,SID01012,2025-03-16 02:41:32,/page/3,plan_click,PLAN2
E1012_3,SID01012,2025-03-16 02:43:09,/page/5,plan_view,NULL
E1013_0,SID01013,2025-03-09 23:11:51,/page/2,plan_view,NULL
E1013_1,SID01013,2025-03-09 23:17:56,/page/4,form_submit,NULL
E1013_2,SID01013,2025-03-09 23:17:55,/page/3,plan_view,NULL
E1014_0,SID01014,2025-03-24 01:22:25,/page/4,plan_click,PLAN5
E1014_1,SID01014,2025-03-24 01:26:42,/page/2,plan_view,NULL
E1014_2,SID01014,2025-03-24 01:21:06,/page/2,zip_submit,NULL
E1014_3,SID01014,2025-03-24 01:23:10,/page/3,plan_click,PLAN6
E1014_4,SID01014,2025-03-24 01:27:44,/page/5,plan_view,NULL
E1014_5,SID01014,2025-03-24 01:25:21,/page/1,plan_view,NULL
E1014_6,SID01014,2025-03-24 01:26:02,/page/1,plan_view,NULL
E1015_0,SID01015,2025-03-07 21:37:18,/page/4,zip_submit,NULL
E1015_1,SID01015,2025-03-07 21:41:51,/page/4,plan_click,PLAN3
E1015_2,SID01015,2025-03-07 21:40:11,/page/5,form_submit,NULL
E1016_0,SID01016,2025-03-18 08:15:59,/page/5,plan_click,PLAN1
E1016_1,SID01016,2025-03-18 08:10:26,/page/2,plan_view,NULL
E1016_2,SID01016,2025-03-18 08:11:16,/page/4,plan_view,NULL
E1016_3,SID01016,2025-03-18 08:13:02,/page/5,plan_click,PLAN4
E1016_4,SID01016,2025-03-18 08:16:28,/page/1,plan_view,NULL
E1017_0,SID01017,2025-03-10 14:55:38,/page/5,plan_view,NULL
E1017_1,SID01017,2025-03-10 14:55:40,/page/4,form_submit,NULL
E1018_0,SID01018,2025-03-29 12:30:17,/page/4,plan_view,NULL
E1018_1,SID01018,2025-03-29 12:24:34,/page/1,plan_view,NULL
E1018_2,SID01018,2025-03-29 12:20:47,/page/2,zip_submit,NULL
E1018_3,SID01018,2025-03-29 12:25:13,/page/3,zip_submit,NULL
E1020_0,SID01020,2025-03-03 06:21:56,/page/1,zip_submit,NULL
E1020_1,SID01020,2025-03-03 06:18:47,/page/4,zip_submit,NULL
E1020_2,SID01020,2025-03-03 06:16:56,/page/4,plan_click,PLAN6
E1020_3,SID01020,2025-03-03 06:18:03,/page/1,zip_submit,NULL
E1021_0,SID01021,2025-03-18 04:48:34,/page/3,plan_click,PLAN2
E1021_1,SID01021,2025-03-18 04:54:56,/page/1,zip_submit,NULL
E1022_0,SID01022,2025-03-08 21:14:54,/page/5,zip_submit,NULL
E1022_1,SID01022,2025-03-08 21:16:56,/page/5,zip_submit,NULL
E1023_0,SID01023,2025-03-01 17:54:04,/page/3,zip_submit,NULL
E1024_0,SID01024,2025-03-24 18:02:05,/page/1,plan_view,NULL
E1024_1,SID01024,2025-03-24 18:00:20,/page/5,zip_submit,NULL
E1024_2,SID01024,2025-03-24 18:03:47,/page/1,plan_view,NULL
E1024_3,SID01024,2025-03-24 17:58:23,/page/2,zip_submit,NULL
E1025_0,SID01025,2025-03-11 11:32:00,/page/2,zip_submit,NULL
E1025_1,SID01025,2025-03-11 11:36:28,/page/4,plan_view,NULL
E1025_2,SID01025,2025-03-11 11:33:19,/page/3,form_submit,NULL
E1025_3,SID01025,2025-03-11 11:33:48,/page/1,plan_click,PLAN5
E1027_0,SID01027,2025-03-07 20:22:25,/page/3,form_submit,NULL
E1027_1,SID01027,2025-03-07 20:24:55,/page/3,plan_view,NULL
E1027_2,SID01027,2025-03-07 20:18:35,/page/3,zip_submit,NULL
E1027_3,SID01027,2025-03-07 20:22:44,/page/5,zip_submit,NULL
E1028_0,SID01028,2025-03-03 07:34:55,/page/5,plan_view,NULL
E1028_1,SID01028,2025-03-03 07:36:55,/page/2,plan_view,NULL
E1028_2,SID01028,2025-03-03 07:35:13,/page/5,zip_submit,NULL
E1029_0,SID01029,2025-03-24 07:45:32,/page/5,zip_submit,NULL
E1030_0,SID01030,2025-03-02 10:40:42,/page/3,form_submit,NULL
E1030_1,SID01030,2025-03-02 10:40:20,/page/3,zip_submit,NULL
E1031_0,SID01031,2025-03-15 03:41:05,/page/1,zip_submit,NULL
E1031_1,SID01031,2025-03-15 03:44:01,/page/5,plan_click,PLAN2
E1032_0,SID01032,2025-03-14 23:36:32,/page/2,zip_submit,NULL
E1033_0,SID01033,2025-03-18 09:56:07,/page/2,zip_submit,NULL
E1034_0,SID01034,2025-03-10 20:38:55,/page/3,zip_submit,NULL
E1034_1,SID01034,2025-03-10 20:36:26,/page/4,zip_submit,NULL
E1035_0,SID01035,2025-03-19 11:31:29,/page/3,plan_view,NULL
E1036_0,SID01036,2025-03-14 14:14:49,/page/1,plan_view,NULL
E1037_0,SID01037,2025-03-24 03:28:41,/page/2,zip_submit,NULL
E1037_1,SID01037,2025-03-24 03:33:33,/page/2,plan_view,NULL
E1037_2,SID01037,2025-03-24 03:28:10,/page/5,plan_click,PLAN6
E1037_3,SID01037,2025-03-24 03:33:56,/page/5,zip_submit,NULL
E1037_4,SID01037,2025-03-24 03:34:22,/page/1,plan_click,PLAN4
E1037_5,SID01037,2025-03-24 03:32:05,/page/4,plan_view,NULL
E1039_0,SID01039,2025-03-28 15:54:24,/page/1,zip_submit,NULL
E1039_1,SID01039,2025-03-28 15:55:20,/page/1,plan_view,NULL
E1040_0,SID01040,2025-03-15 19:27:03,/page/3,plan_click,PLAN1
E1040_1,SID01040,2025-03-15 19:24:11,/page/3,zip_submit,NULL
E1040_2,SID01040,2025-03-15 19:21:14,/page/4,form_submit,NULL
E1040_3,SID01040,2025-03-15 19:27:47,/page/3,zip_submit,NULL
E1042_0,SID01042,2025-03-23 08:08:11,/page/3,zip_submit,NULL
E1042_1,SID01042,2025-03-23 08:05:44,/page/1,plan_view,NULL
E1043_0,SID01043,2025-03-21 02:20:57,/page/2,plan_click,PLAN2
E1043_1,SID01043,2025-03-21 02:19:35,/page/2,form_submit,NULL
E1044_0,SID01044,2025-03-17 07:08:46,/page/2,plan_view,NULL
E1044_1,SID01044,2025-03-17 07:07:06,/page/2,zip_submit,NULL
E1044_2,SID01044,2025-03-17 07:04:52,/page/4,plan_view,NULL
E1044_3,SID01044,2025-03-17 07:05:26,/page/1,zip_submit,NULL
E1046_0,SID01046,2025-03-25 09:16:21,/page/4,plan_view,NULL
E1046_1,SID01046,2025-03-25 09:23:23,/page/1,plan_view,NULL
E1047_0,SID01047,2025-03-04 07:59:15,/page/1,zip_submit,NULL
E1049_0,SID01049,2025-03-29 21:32:43,/page/5,plan_view,NULL
E1049_1,SID01049,2025-03-29 21:33:10,/page/4,zip_submit,NULL
E1050_0,SID01050,2025-03-15 09:02:33,/page/3,zip_submit,NULL
E1051_0,SID01051,2025-03-28 16:51:25,/page/1,zip_submit,NULL
E1051_1,SID01051,2025-03-28 16:55:49,/page/1,plan_view,NULL
E1051_2,SID01051,2025-03-28 16:52:19,/page/1,form_submit,NULL
E1051_3,SID01051,2025-03-28 16:54:11,/page/5,plan_view,NULL
E1051_4,SID01051,2025-03-28 16:54:05,/page/2,plan_view,NULL
E1051_5,SID01051,2025-03-28 16:56:40,/page/1,plan_view,NULL
E1053_0,SID01053,2025-03-13 14:58:02,/page/2,plan_view,NULL
E1053_1,SID01053,2025-03-13 15:01:14,/page/5,form_submit,NULL
E1053_2,SID01053,2025-03-13 15:02:26,/page/3,form_submit,NULL
E1053_3,SID01053,2025-03-13 14:59:14,/page/5,plan_view,NULL
E1054_0,SID01054,2025-03-23 14:36:28,/page/5,zip_submit,NULL
E1055_0,SID01055,2025-03-07 22:43:40,/page/1,zip_submit,NULL
E1055_1,SID01055,2025-03-07 22:35:38,/page/5,plan_click,PLAN5
E1055_2,SID01055,2025-03-07 22:34:11,/page/5,plan_click,PLAN5
E1056_0,SID01056,2025-03-06 13:48:04,/page/2,zip_submit,NULL
E1056_1,SID01056,2025-03-06 13:49:10,/page/2,form_submit,NULL
E1056_2,SID01056,2025-03-06 13:53:32,/page/1,form_submit,NULL
E1056_3,SID01056,2025-03-06 13:46:03,/page/2,form_submit,NULL
E1056_4,SID01056,2025-03-06 13:52:58,/page/4,plan_view,NULL
E1057_0,SID01057,2025-03-06 13:16:45,/page/5,zip_submit,NULL
E1057_1,SID01057,2025-03-06 13:13:39,/page/4,plan_view,NULL
E1058_0,SID01058,2025-03-02 17:53:59,/page/2,plan_view,NULL
E1058_1,SID01058,2025-03-02 17:58:13,/page/4,zip_submit,NULL
E1058_2,SID01058,2025-03-02 17:59:24,/page/2,plan_view,NULL
E1058_3,SID01058,2025-03-02 18:00:56,/page/2,plan_view,NULL
E1059_0,SID01059,2025-03-25 05:39:58,/page/1,zip_submit,NULL
E1059_1,SID01059,2025-03-25 05:38:22,/page/1,plan_view,NULL
E1059_2,SID01059,2025-03-25 05:40:58,/page/1,zip_submit,NULL
E1059_3,SID01059,2025-03-25 05:41:53,/page/2,plan_click,PLAN3
E1060_0,SID01060,2025-03-30 07:12:29,/page/3,plan_view,NULL
E1060_1,SID01060,2025-03-30 07:08:57,/page/5,zip_submit,NULL
E1060_2,SID01060,2025-03-30 07:04:43,/page/1,form_submit,NULL
E1060_3,SID01060,2025-03-30 07:09:37,/page/4,zip_submit,NULL
E1060_4,SID01060,2025-03-30 07:06:00,/page/4,plan_view,NULL
E1061_0,SID01061,2025-03-30 07:41:38,/page/4,plan_click,PLAN5
E1061_1,SID01061,2025-03-30 07:42:07,/page/4,plan_click,PLAN3
E1062_0,SID01062,2025-03-17 22:44:38,/page/5,zip_submit,NULL
E1062_1,SID01062,2025-03-17 22:47:44,/page/3,form_submit,NULL
E1062_2,SID01062,2025-03-17 22:48:05,/page/2,form_submit,NULL
E1062_3,SID01062,2025-03-17 22:41:58,/page/4,plan_view,NULL
E1063_0,SID01063,2025-03-07 08:38:23,/page/2,plan_view,NULL
E1063_1,SID01063,2025-03-07 08:32:20,/page/4,zip_submit,NULL
E1064_0,SID01064,2025-03-12 17:11:29,/page/4,plan_view,NULL
E1064_1,SID01064,2025-03-12 17:17:10,/page/5,plan_view,NULL
E1064_2,SID01064,2025-03-12 17:11:09,/page/1,plan_click,PLAN1
E1064_3,SID01064,2025-03-12 17:12:08,/page/4,plan_view,NULL
E1065_0,SID01065,2025-03-04 08:04:27,/page/5,plan_view,NULL
E1065_1,SID01065,2025-03-04 07:59:21,/page/2,zip_submit,NULL
E1067_0,SID01067,2025-03-06 03:36:00,/page/3,zip_submit,NULL
E1067_1,SID01067,2025-03-06 03:38:17,/page/3,zip_submit,NULL
E1067_2,SID01067,2025-03-06 03:38:19,/page/5,zip_submit,NULL
E1068_0,SID01068,2025-03-24 19:00:43,/page/1,plan_view,NULL
E1068_1,SID01068,2025-03-24 18:57:48,/page/4,plan_click,PLAN4
E1068_2,SID01068,2025-03-24 19:02:21,/page/3,plan_view,NULL
E1068_3,SID01068,2025-03-24 18:58:29,/page/4,plan_view,NULL
E1069_0,SID01069,2025-03-19 16:41:19,/page/4,plan_view,NULL
E1069_1,SID01069,2025-03-19 16:42:09,/page/4,plan_view,NULL
E1069_2,SID01069,2025-03-19 16:43:58,/page/3,plan_view,NULL
E1069_3,SID01069,2025-03-19 16:37:45,/page/4,plan_view,NULL
E1069_4,SID01069,2025-03-19 16:37:05,/page/1,plan_click,PLAN3
E1069_5,SID01069,2025-03-19 16:39:31,/page/4,zip_submit,NULL
E1070_0,SID01070,2025-03-30 06:48:11,/page/2,zip_submit,NULL
E1070_1,SID01070,2025-03-30 06:41:59,/page/1,plan_view,NULL
E1070_2,SID01070,2025-03-30 06:41:23,/page/1,form_submit,NULL
E1070_3,SID01070,2025-03-30 06:40:51,/page/4,plan_view,NULL
E1071_0,SID01071,2025-03-11 05:31:38,/page/2,plan_click,PLAN2
E1071_1,SID01071,2025-03-11 05:37:42,/page/5,plan_view,NULL
E1071_2,SID01071,2025-03-11 05:36:45,/page/2,plan_view,NULL
E1072_0,SID01072,2025-03-23 18:25:20,/page/5,plan_click,PLAN6
E1072_1,SID01072,2025-03-23 18:21:48,/page/1,plan_click,PLAN2
E1073_0,SID01073,2025-03-12 12:21:47,/page/4,zip_submit,NULL
E1073_1,SID01073,2025-03-12 12:20:52,/page/2,plan_view,NULL
E1073_2,SID01073,2025-03-12 12:17:55,/page/4,zip_submit,NULL
E1073_3,SID01073,2025-03-12 12:21:17,/page/5,plan_view,NULL
E1073_4,SID01073,2025-03-12 12:17:22,/page/5,plan_click,PLAN4
E1074_0,SID01074,2025-03-30 09:37:08,/page/5,plan_view,NULL
E1074_1,SID01074,2025-03-30 09:40:36,/page/1,plan_view,NULL
E1074_2,SID01074,2025-03-30 09:31:49,/page/4,plan_click,PLAN5
E1075_0,SID01075,2025-03-10 01:49:43,/page/4,plan_view,NULL
E1075_1,SID01075,2025-03-10 01:55:22,/page/3,plan_view,NULL
E1075_2,SID01075,2025-03-10 01:54:07,/page/4,plan_click,PLAN6
E1075_3,SID01075,2025-03-10 01:55:32,/page/1,plan_view,NULL
E1075_4,SID01075,2025-03-10 01:48:15,/page/2,plan_view,NULL
E1076_0,SID01076,2025-03-01 12:43:42,/page/3,zip_submit,NULL
E1076_1,SID01076,2025-03-01 12:37:00,/page/4,zip_submit,NULL
E1076_2,SID01076,2025-03-01 12:41:33,/page/2,plan_view,NULL
E1076_3,SID01076,2025-03-01 12:39:31,/page/4,plan_view,NULL
E1077_0,SID01077,2025-03-08 13:00:02,/page/1,form_submit,NULL
E1077_1,SID01077,2025-03-08 13:01:25,/page/4,zip_submit,NULL
E1077_2,SID01077,2025-03-08 13:01:10,/page/5,form_submit,NULL
E1077_3,SID01077,2025-03-08 13:01:28,/page/4,plan_view,NULL
E1078_0,SID01078,2025-03-29 03:27:24,/page/5,zip_submit,NULL
E1078_1,SID01078,2025-03-29 03:21:57,/page/5,zip_submit,NULL
E1079_0,SID01079,2025-03-01 05:54:29,/page/4,plan_click,PLAN2
E1079_1,SID01079,2025-03-01 05:58:01,/page/4,zip_submit,NULL
E1079_2,SID01079,2025-03-01 05:59:58,/page/5,form_submit,NULL
E1079_3,SID01079,2025-03-01 05:59:33,/page/3,zip_submit,NULL
E1080_0,SID01080,2025-03-28 23:41:50,/page/1,zip_submit,NULL
E1080_1,SID01080,2025-03-28 23:36:50,/page/5,form_submit,NULL
E1081_0,SID01081,2025-03-21 22:36:03,/page/2,plan_view,NULL
E1081_1,SID01081,2025-03-21 22:41:32,/page/3,plan_view,NULL
E1082_0,SID01082,2025-03-04 02:43:33,/page/3,plan_view,NULL
E1083_0,SID01083,2025-03-29 17:12:05,/page/1,plan_view,NULL
E1083_1,SID01083,2025-03-29 17:12:54,/page/3,plan_view,NULL
E1083_2,SID01083,2025-03-29 17:11:41,/page/4,plan_view,NULL
E1083_3,SID01083,2025-03-29 17:11:35,/page/1,zip_submit,NULL
E1084_0,SID01084,2025-03-25 04:11:23,/page/2,form_submit,NULL
E1084_1,SID01084,2025-03-25 04:11:13,/page/3,form_submit,NULL
E1084_2,SID01084,2025-03-25 04:08:39,/page/1,form_submit,NULL
E1084_3,SID01084,2025-03-25 04:12:25,/page/1,form_submit,NULL
E1085_0,SID01085,2025-03-25 16:39:20,/page/2,plan_click,PLAN6
E1085_1,SID01085,2025-03-25 16:33:55,/page/5,plan_view,NULL
E1085_2,SID01085,2025-03-25 16:39:08,/page/1,plan_click,PLAN3
E1086_0,SID01086,2025-03-16 02:47:53,/page/4,plan_view,NULL
E1086_1,SID01086,2025-03-16 02:49:43,/page/5,zip_submit,NULL
E1087_0,SID01087,2025-03-28 17:30:01,/page/3,plan_view,NULL
E1087_1,SID01087,2025-03-28 17:23:10,/page/4,form_submit,NULL
E1087_2,SID01087,2025-03-28 17:23:12,/page/3,plan_view,NULL
E1087_3,SID01087,2025-03-28 17:29:16,/page/5,plan_click,PLAN4
E1088_0,SID01088,2025-03-22 18:37:51,/page/3,zip_submit,NULL
E1088_1,SID01088,2025-03-22 18:40:58,/page/1,zip_submit,NULL
E1088_2,SID01088,2025-03-22 18:39:32,/page/1,zip_submit,NULL
E1089_0,SID01089,2025-03-24 16:30:27,/page/3,plan_click,PLAN2
E1089_1,SID01089,2025-03-24 16:35:25,/page/5,zip_submit,NULL
E1089_2,SID01089,2025-03-24 16:32:44,/page/2,zip_submit,NULL
E1090_0,SID01090,2025-03-14 21:13:02,/page/3,zip_submit,NULL
E1090_1,SID01090,2025-03-14 21:15:22,/page/2,plan_view,NULL
E1090_2,SID01090,2025-03-14 21:16:24,/page/1,plan_view,NULL
E1090_3,SID01090,2025-03-14 21:17:04,/page/2,plan_view,NULL
E1091_0,SID01091,2025-03-20 16:31:05,/page/3,zip_submit,NULL
E1091_1,SID01091,2025-03-20 16:26:59,/page/3,plan_click,PLAN5
E1091_2,SID01091,2025-03-20 16:35:58,/page/4,zip_submit,NULL
E1092_0,SID01092,2025-03-27 15:48:23,/page/5,zip_submit,NULL
E1092_1,SID01092,2025-03-27 15:46:06,/page/5,zip_submit,NULL
E1093_0,SID01093,2025-03-12 03:13:06,/page/5,plan_click,PLAN6
E1093_1,SID01093,2025-03-12 03:17:13,/page/3,plan_view,NULL
E1093_2,SID01093,2025-03-12 03:12:37,/page/5,zip_submit,NULL
E1095_0,SID01095,2025-03-18 12:36:14,/page/4,plan_view,NULL
E1095_1,SID01095,2025-03-18 12:34:28,/page/2,form_submit,NULL
E1095_2,SID01095,2025-03-18 12:33:06,/page/1,plan_click,PLAN5
E1095_3,SID01095,2025-03-18 12:32:20,/page/5,plan_click,PLAN6
E1095_4,SID01095,2025-03-18 12:32:18,/page/4,plan_view,NULL
E1095_5,SID01095,2025-03-18 12:36:23,/page/3,plan_view,NULL
E1095_6,SID01095,2025-03-18 12:30:35,/page/4,plan_view,NULL
E1095_7,SID01095,2025-03-18 12:34:02,/page/3,zip_submit,NULL
E1097_0,SID01097,2025-03-30 02:53:48,/page/4,plan_view,NULL
E1097_1,SID01097,2025-03-30 02:54:21,/page/2,plan_view,NULL
E1097_2,SID01097,2025-03-30 02:45:20,/page/5,zip_submit,NULL
E1098_0,SID01098,2025-03-19 09:09:24,/page/5,plan_click,PLAN2
E1098_1,SID01098,2025-03-19 09:14:44,/page/2,zip_submit,NULL
E1098_2,SID01098,2025-03-19 09:14:11,/page/3,plan_view,NULL
E1098_3,SID01098,2025-03-19 09:15:18,/page/5,zip_submit,NULL
E1099_0,SID01099,2025-03-06 07:32:13,/page/5,plan_view,NULL
E1099_1,SID01099,2025-03-06 07:25:50,/page/5,zip_submit,NULL
E1099_2,SID01099,2025-03-06 07:28:14,/page/3,zip_submit,NULL
E1100_0,SID01100,2025-03-12 10:42:19,/page/2,plan_view,NULL
E1100_1,SID01100,2025-03-12 10:38:32,/page/2,plan_view,NULL
E1100_2,SID01100,2025-03-12 10:39:33,/page/4,plan_view,NULL
E1101_0,SID01101,2025-03-11 02:08:14,/page/3,zip_submit,NULL
E1101_1,SID01101,2025-03-11 02:02:19,/page/2,plan_view,NULL
E1101_2,SID01101,2025-03-11 02:08:16,/page/3,plan_view,NULL
E1102_0,SID01102,2025-03-13 23:42:25,/page/2,plan_view,NULL
E1103_0,SID01103,2025-03-10 12:55:49,/page/5,plan_view,NULL
E1103_1,SID01103,2025-03-10 12:55:28,/page/4,plan_view,NULL
E1103_2,SID01103,2025-03-10 12:55:31,/page/1,form_submit,NULL
E1103_3,SID01103,2025-03-10 12:54:00,/page/2,plan_click,PLAN4
E1104_0,SID01104,2025-03-22 19:32:27,/page/2,form_submit,NULL
E1104_1,SID01104,2025-03-22 19:37:16,/page/4,zip_submit,NULL
E1104_2,SID01104,2025-03-22 19:40:16,/page/5,plan_view,NULL
E1104_3,SID01104,2025-03-22 19:39:25,/page/4,plan_view,NULL
E1104_4,SID01104,2025-03-22 19:32:36,/page/2,zip_submit,NULL
E1104_5,SID01104,2025-03-22 19:34:42,/page/3,form_submit,NULL
E1105_0,SID01105,2025-03-21 11:44:55,/page/1,form_submit,NULL
E1105_1,SID01105,2025-03-21 11:47:00,/page/3,plan_click,PLAN1
E1105_2,SID01105,2025-03-21 11:51:59,/page/2,plan_view,NULL
E1105_3,SID01105,2025-03-21 11:43:19,/page/4,plan_view,NULL
E1106_0,SID01106,2025-03-06 22:57:16,/page/1,form_submit,NULL
E1106_1,SID01106,2025-03-06 22:58:21,/page/3,plan_view,NULL
E1106_2,SID01106,2025-03-06 23:02:01,/page/1,zip_submit,NULL
E1106_3,SID01106,2025-03-06 23:03:52,/page/3,plan_view,NULL
E1107_0,SID01107,2025-03-06 12:33:38,/page/4,plan_view,NULL
E1107_1,SID01107,2025-03-06 12:34:29,/page/2,zip_submit,NULL
E1107_2,SID01107,2025-03-06 12:34:00,/page/5,plan_click,PLAN2
E1108_0,SID01108,2025-03-20 18:59:40,/page/1,zip_submit,NULL
E1109_0,SID01109,2025-03-28 15:04:49,/page/5,zip_submit,NULL
E1109_1,SID01109,2025-03-28 15:04:52,/page/3,zip_submit,NULL
E1109_2,SID01109,2025-03-28 15:04:23,/page/1,zip_submit,NULL
E1111_0,SID01111,2025-03-29 11:55:17,/page/5,zip_submit,NULL
E1111_1,SID01111,2025-03-29 11:53:19,/page/3,plan_click,PLAN5
E1111_2,SID01111,2025-03-29 11:56:51,/page/5,plan_click,PLAN1
E1111_3,SID01111,2025-03-29 11:57:53,/page/2,zip_submit,NULL
E1111_4,SID01111,2025-03-29 11:58:27,/page/2,form_submit,NULL
E1111_5,SID01111,2025-03-29 11:53:41,/page/1,plan_view,NULL
E1112_0,SID01112,2025-03-15 17:45:01,/page/2,zip_submit,NULL
E1114_0,SID01114,2025-03-03 12:24:28,/page/4,plan_view,NULL
E1114_1,SID01114,2025-03-03 12:26:45,/page/3,plan_view,NULL
E1114_2,SID01114,2025-03-03 12:20:44,/page/4,plan_view,NULL
E1114_3,SID01114,2025-03-03 12:28:53,/page/3,plan_view,NULL
E1115_0,SID01115,2025-03-29 00:54:52,/page/3,zip_submit,NULL
E1116_0,SID01116,2025-03-01 08:15:29,/page/4,zip_submit,NULL
E1116_1,SID01116,2025-03-01 08:14:17,/page/2,zip_submit,NULL
E1116_2,SID01116,2025-03-01 08:10:55,/page/2,plan_click,PLAN4
E1116_3,SID01116,2025-03-01 08:12:22,/page/4,plan_view,NULL
E1116_4,SID01116,2025-03-01 08:12:27,/page/3,plan_click,PLAN5
E1116_5,SID01116,2025-03-01 08:06:32,/page/5,form_submit,NULL
E1117_0,SID01117,2025-03-30 18:13:36,/page/1,plan_view,NULL
E1118_0,SID01118,2025-03-24 06:53:53,/page/3,plan_view,NULL
E1118_1,SID01118,2025-03-24 06:59:13,/page/4,zip_submit,NULL
E1118_2,SID01118,2025-03-24 06:55:04,/page/3,plan_view,NULL
E1120_0,SID01120,2025-03-07 02:52:30,/page/5,plan_view,NULL
E1120_1,SID01120,2025-03-07 02:54:28,/page/4,zip_submit,NULL
E1120_2,SID01120,2025-03-07 02:57:03,/page/1,zip_submit,NULL
E1121_0,SID01121,2025-03-01 07:58:40,/page/3,zip_submit,NULL
E1121_1,SID01121,2025-03-01 07:57:06,/page/1,plan_view,NULL
E1122_0,SID01122,2025-03-11 08:22:36,/page/3,form_submit,NULL
E1123_0,SID01123,2025-03-02 16:21:23,/page/2,plan_view,NULL
E1123_1,SID01123,2025-03-02 16:25:17,/page/3,plan_view,NULL
E1124_0,SID01124,2025-03-19 12:44:03,/page/1,zip_submit,NULL
E1124_1,SID01124,2025-03-19 12:41:47,/page/1,plan_view,NULL
E1124_2,SID01124,2025-03-19 12:45:30,/page/4,plan_click,PLAN4
E1125_0,SID01125,2025-03-11 08:52:20,/page/3,plan_view,NULL
E1125_1,SID01125,2025-03-11 08:52:30,/page/1,zip_submit,NULL
E1125_2,SID01125,2025-03-11 08:48:02,/page/3,form_submit,NULL
E1127_0,SID01127,2025-03-09 23:42:41,/page/1,plan_click,PLAN6
E1127_1,SID01127,2025-03-09 23:40:03,/page/4,plan_view,NULL
E1127_2,SID01127,2025-03-09 23:43:23,/page/3,zip_submit,NULL
E1127_3,SID01127,2025-03-09 23:41:47,/page/1,zip_submit,NULL
E1127_4,SID01127,2025-03-09 23:34:56,/page/2,zip_submit,NULL
E1128_0,SID01128,2025-03-27 22:05:01,/page/2,plan_view,NULL
E1128_1,SID01128,2025-03-27 21:57:30,/page/4,zip_submit,NULL
E1128_2,SID01128,2025-03-27 22:00:51,/page/3,plan_click,PLAN2
E1129_0,SID01129,2025-03-25 14:26:48,/page/5,form_submit,NULL
E1129_1,SID01129,2025-03-25 14:22:51,/page/1,plan_view,NULL
E1130_0,SID01130,2025-03-09 11:21:06,/page/2,plan_view,NULL
E1131_0,SID01131,2025-03-05 03:17:29,/page/2,form_submit,NULL
E1131_1,SID01131,2025-03-05 03:15:41,/page/3,plan_click,PLAN4
E1132_0,SID01132,2025-03-28 15:26:56,/page/4,zip_submit,NULL
E1132_1,SID01132,2025-03-28 15:21:30,/page/3,plan_click,PLAN5
E1133_0,SID01133,2025-03-29 06:41:38,/page/5,zip_submit,NULL
E1133_1,SID01133,2025-03-29 06:44:16,/page/3,plan_view,NULL
E1134_0,SID01134,2025-03-22 21:58:41,/page/1,plan_click,PLAN2
E1134_1,SID01134,2025-03-22 22:02:22,/page/3,zip_submit,NULL
E1134_2,SID01134,2025-03-22 21:58:24,/page/4,plan_click,PLAN5
E1134_3,SID01134,2025-03-22 22:01:44,/page/5,zip_submit,NULL
E1134_4,SID01134,2025-03-22 21:59:07,/page/1,plan_click,PLAN5
E1134_5,SID01134,2025-03-22 21:55:41,/page/5,plan_view,NULL
E1135_0,SID01135,2025-03-16 02:00:42,/page/1,plan_view,NULL
E1135_1,SID01135,2025-03-16 02:04:41,/page/2,plan_click,PLAN1
E1135_2,SID01135,2025-03-16 02:01:16,/page/2,plan_click,PLAN3
E1136_0,SID01136,2025-03-15 02:36:52,/page/4,form_submit,NULL
E1136_1,SID01136,2025-03-15 02:43:21,/page/5,plan_view,NULL
E1136_2,SID01136,2025-03-15 02:40:28,/page/2,plan_view,NULL
